[cast header]


depthinmeters=no
seacast version= Version 4.4.0

instrumentsn=40044
date=02/03/17
time=20:52:58.42
pressureoffset=0.77
usepressureoffset=yes
slot1sensor1=sv-c.xchange sv.x sn 203281 04/24/13
slot3sensor1=sv-c.xchange sv.x sn 000000 00/00/00
slot5sensor1=p-t-tu-do.xchange p.x sn 300256 04/16/13 t.x sn 403020 04/12/13

average sound velocity=1499.92
 
comments= 
 
[data]
Date (mm/dd/yy),Time,SV (m/s),SV-C.Xchange (No Sensor),Pressure (dBar),Temperature (C),Battery (V),Salinity (PSU),Density (kg m-3)
02/03/17,21:46:05.74,1497.271,0000.000,0449.56,10.058,011.95,34.859,1028.857
02/03/17,21:46:06.43,1497.290,0000.000,0448.99,10.063,011.95,34.869,1028.861
02/03/17,21:46:07.80,1497.298,0000.000,0448.41,10.068,011.95,34.867,1028.856
02/03/17,21:46:08.94,1497.309,0000.000,0447.84,10.076,011.95,34.860,1028.847
02/03/17,21:46:10.94,1497.340,0000.000,0447.27,10.083,011.95,34.873,1028.853
02/03/17,21:46:11.92,1497.332,0000.000,0446.70,10.086,011.95,34.865,1028.844
02/03/17,21:46:13.50,1497.382,0000.000,0446.13,10.102,011.95,34.868,1028.841
02/03/17,21:46:14.53,1497.400,0000.000,0445.56,10.109,011.95,34.868,1028.836
02/03/17,21:46:15.98,1497.444,0000.000,0444.99,10.125,011.95,34.865,1028.829
02/03/17,21:46:17.05,1497.493,0000.000,0444.42,10.141,011.95,34.866,1028.824
02/03/17,21:46:18.26,1497.545,0000.000,0443.85,10.151,011.95,34.887,1028.837
02/03/17,21:46:19.15,1497.578,0000.000,0443.28,10.167,011.95,34.875,1028.822
02/03/17,21:46:20.44,1497.647,0000.000,0442.70,10.186,011.95,34.883,1028.822
02/03/17,21:46:21.52,1497.638,0000.000,0442.13,10.190,011.95,34.871,1028.809
02/03/17,21:46:22.59,1497.674,0000.000,0441.45,10.193,011.95,34.902,1028.830
02/03/17,21:46:24.03,1497.671,0000.000,0440.88,10.199,011.95,34.890,1028.817
02/03/17,21:46:25.56,1497.708,0000.000,0440.31,10.213,011.95,34.886,1028.809
02/03/17,21:46:26.76,1497.724,0000.000,0439.73,10.219,011.95,34.892,1028.809
02/03/17,21:46:27.65,1497.741,0000.000,0439.16,10.226,011.95,34.890,1028.804
02/03/17,21:46:29.16,1497.808,0000.000,0438.59,10.246,011.95,34.897,1028.804
02/03/17,21:46:31.16,1497.831,0000.000,0438.02,10.259,011.95,34.882,1028.787
02/03/17,21:46:32.00,1497.857,0000.000,0437.45,10.267,011.95,34.889,1028.788
02/03/17,21:46:33.58,1497.932,0000.000,0436.76,10.291,011.95,34.891,1028.782
02/03/17,21:46:35.20,1498.008,0000.000,0436.19,10.315,011.95,34.889,1028.774
02/03/17,21:46:36.56,1498.013,0000.000,0435.62,10.316,011.95,34.898,1028.778
02/03/17,21:46:37.88,1498.024,0000.000,0435.05,10.323,011.95,34.895,1028.771
02/03/17,21:46:38.70,1498.068,0000.000,0434.48,10.337,011.95,34.898,1028.769
02/03/17,21:46:39.69,1498.083,0000.000,0433.91,10.342,011.95,34.904,1028.771
02/03/17,21:46:40.87,1498.129,0000.000,0433.34,10.360,011.95,34.898,1028.760
02/03/17,21:46:42.27,1498.190,0000.000,0432.65,10.380,011.95,34.897,1028.752
02/03/17,21:46:43.38,1498.225,0000.000,0432.08,10.389,011.95,34.908,1028.756
02/03/17,21:46:44.57,1498.242,0000.000,0431.40,10.398,011.95,34.905,1028.750
02/03/17,21:46:45.34,1498.255,0000.000,0430.83,10.401,011.95,34.914,1028.754
02/03/17,21:46:47.22,1498.336,0000.000,0430.14,10.431,011.95,34.904,1028.737
02/03/17,21:46:48.41,1498.433,0000.000,0429.57,10.460,011.95,34.906,1028.731
02/03/17,21:46:49.60,1498.505,0000.000,0429.00,10.478,011.95,34.920,1028.736
02/03/17,21:46:51.53,1498.544,0000.000,0428.43,10.490,011.95,34.923,1028.734
02/03/17,21:46:52.75,1498.543,0000.000,0427.86,10.497,011.95,34.910,1028.719
02/03/17,21:46:53.69,1498.558,0000.000,0427.17,10.499,011.95,34.925,1028.728
02/03/17,21:46:54.92,1498.609,0000.000,0426.49,10.514,011.95,34.934,1028.729
02/03/17,21:46:56.50,1498.670,0000.000,0425.92,10.537,011.93,34.927,1028.716
02/03/17,21:46:58.19,1498.697,0000.000,0425.34,10.547,011.95,34.926,1028.711
02/03/17,21:46:58.92,1498.699,0000.000,0424.77,10.550,011.95,34.925,1028.708
02/03/17,21:46:59.82,1498.700,0000.000,0424.20,10.554,011.95,34.923,1028.702
02/03/17,21:47:00.83,1498.692,0000.000,0423.63,10.554,011.93,34.923,1028.700
02/03/17,21:47:02.32,1498.742,0000.000,0422.95,10.575,011.95,34.914,1028.686
02/03/17,21:47:03.98,1498.842,0000.000,0422.37,10.599,011.95,34.934,1028.694
02/03/17,21:47:04.98,1498.860,0000.000,0421.80,10.606,011.95,34.938,1028.694
02/03/17,21:47:06.06,1498.946,0000.000,0421.23,10.624,011.93,34.962,1028.707
02/03/17,21:47:07.34,1499.034,0000.000,0420.66,10.661,011.95,34.935,1028.676
02/03/17,21:47:09.05,1499.175,0000.000,0420.09,10.695,011.95,34.961,1028.688
02/03/17,21:47:10.20,1499.201,0000.000,0419.52,10.717,011.95,34.926,1028.654
02/03/17,21:47:11.22,1499.214,0000.000,0418.95,10.719,011.93,34.937,1028.659
02/03/17,21:47:12.80,1499.208,0000.000,0418.38,10.722,011.93,34.932,1028.653
02/03/17,21:47:14.12,1499.247,0000.000,0417.81,10.733,011.93,34.941,1028.655
02/03/17,21:47:15.74,1499.267,0000.000,0417.24,10.743,011.93,34.937,1028.647
02/03/17,21:47:16.87,1499.311,0000.000,0416.66,10.746,011.93,34.968,1028.668
02/03/17,21:47:18.02,1499.418,0000.000,0416.09,10.785,011.93,34.954,1028.647
02/03/17,21:47:19.26,1499.463,0000.000,0415.41,10.799,011.93,34.958,1028.645
02/03/17,21:47:20.67,1499.485,0000.000,0414.72,10.808,011.93,34.960,1028.642
02/03/17,21:47:22.20,1499.494,0000.000,0414.15,10.815,011.93,34.956,1028.635
02/03/17,21:47:23.22,1499.503,0000.000,0413.58,10.815,011.93,34.969,1028.643
02/03/17,21:47:24.25,1499.535,0000.000,0413.01,10.828,011.93,34.967,1028.636
02/03/17,21:47:25.14,1499.550,0000.000,0412.44,10.835,011.93,34.967,1028.632
02/03/17,21:47:26.13,1499.592,0000.000,0411.87,10.849,011.93,34.968,1028.627
02/03/17,21:47:26.96,1499.632,0000.000,0411.30,10.863,011.93,34.969,1028.624
02/03/17,21:47:28.07,1499.636,0000.000,0410.73,10.868,011.93,34.965,1028.617
02/03/17,21:47:30.18,1499.638,0000.000,0410.15,10.871,011.93,34.967,1028.615
02/03/17,21:47:31.41,1499.656,0000.000,0409.58,10.881,011.93,34.959,1028.604
02/03/17,21:47:32.06,1499.685,0000.000,0409.01,10.886,011.93,34.976,1028.614
02/03/17,21:47:33.34,1499.749,0000.000,0408.44,10.906,011.93,34.980,1028.611
02/03/17,21:47:35.13,1499.798,0000.000,0407.87,10.922,011.93,34.980,1028.605
02/03/17,21:47:36.37,1499.816,0000.000,0407.30,10.932,011.93,34.974,1028.596
02/03/17,21:47:37.09,1499.830,0000.000,0406.73,10.936,011.93,34.981,1028.599
02/03/17,21:47:38.52,1499.857,0000.000,0406.16,10.947,011.93,34.981,1028.594
02/03/17,21:47:39.84,1499.865,0000.000,0405.59,10.950,011.93,34.987,1028.595
02/03/17,21:47:41.16,1499.875,0000.000,0405.01,10.953,011.93,34.994,1028.597
02/03/17,21:47:42.15,1499.903,0000.000,0404.44,10.964,011.93,34.995,1028.594
02/03/17,21:47:43.21,1499.965,0000.000,0403.87,10.983,011.93,34.998,1028.589
02/03/17,21:47:44.62,1499.979,0000.000,0403.30,10.992,011.93,34.991,1028.580
02/03/17,21:47:45.94,1499.994,0000.000,0402.73,11.000,011.93,34.988,1028.574
02/03/17,21:47:47.30,1500.009,0000.000,0402.16,11.006,011.93,34.992,1028.573
02/03/17,21:47:48.03,1500.017,0000.000,0401.59,11.008,011.93,34.998,1028.575
02/03/17,21:47:48.85,1500.021,0000.000,0400.90,11.014,011.93,34.992,1028.566
02/03/17,21:47:48.98,1500.025,0000.000,0401.47,11.014,011.93,34.990,1028.567
02/03/17,21:47:49.76,1500.039,0000.000,0400.90,11.017,011.93,34.999,1028.571
02/03/17,21:47:51.51,1500.061,0000.000,0400.33,11.024,011.93,35.006,1028.573
02/03/17,21:47:52.54,1500.058,0000.000,0399.76,11.030,011.93,34.994,1028.560
02/03/17,21:47:53.82,1500.213,0000.000,0399.19,11.070,011.93,35.014,1028.565
02/03/17,21:47:55.01,1500.217,0000.000,0398.62,11.079,011.93,35.000,1028.550
02/03/17,21:47:57.27,1500.317,0000.000,0398.05,11.107,011.93,35.007,1028.548
02/03/17,21:47:58.17,1500.353,0000.000,0397.48,11.120,011.93,35.008,1028.544
02/03/17,21:47:59.21,1500.483,0000.000,0396.91,11.153,011.93,35.030,1028.551
02/03/17,21:48:00.62,1500.511,0000.000,0396.34,11.173,011.93,35.001,1028.523
02/03/17,21:48:01.69,1500.555,0000.000,0395.76,11.183,011.93,35.019,1028.532
02/03/17,21:48:03.18,1500.562,0000.000,0395.08,11.191,011.93,35.010,1028.521
02/03/17,21:48:04.12,1500.578,0000.000,0394.51,11.196,011.93,35.016,1028.522
02/03/17,21:48:04.67,1500.596,0000.000,0393.94,11.197,011.93,35.037,1028.535
02/03/17,21:48:05.57,1500.609,0000.000,0393.37,11.208,011.93,35.022,1028.519
02/03/17,21:48:07.66,1500.647,0000.000,0392.79,11.216,011.93,35.038,1028.527
02/03/17,21:48:08.43,1500.658,0000.000,0392.22,11.225,011.93,35.031,1028.517
02/03/17,21:48:09.77,1500.698,0000.000,0391.65,11.239,011.93,35.029,1028.511
02/03/17,21:48:10.75,1500.762,0000.000,0391.08,11.254,011.93,35.048,1028.521
02/03/17,21:48:12.07,1500.812,0000.000,0390.51,11.272,011.93,35.046,1028.513
02/03/17,21:48:13.39,1500.840,0000.000,0389.94,11.281,011.93,35.050,1028.511
02/03/17,21:48:15.30,1500.852,0000.000,0389.25,11.288,011.93,35.049,1028.506
02/03/17,21:48:16.75,1500.841,0000.000,0388.57,11.290,011.93,35.043,1028.498
02/03/17,21:48:17.94,1500.953,0000.000,0388.00,11.314,011.93,35.075,1028.516
02/03/17,21:48:19.05,1500.999,0000.000,0387.43,11.338,011.93,35.053,1028.492
02/03/17,21:48:20.84,1501.025,0000.000,0386.86,11.350,011.93,35.045,1028.481
02/03/17,21:48:22.25,1501.047,0000.000,0386.29,11.356,011.93,35.056,1028.485
02/03/17,21:48:23.24,1501.076,0000.000,0385.71,11.366,011.93,35.059,1028.483
02/03/17,21:48:24.18,1501.108,0000.000,0385.14,11.378,011.93,35.061,1028.480
02/03/17,21:48:25.25,1501.157,0000.000,0384.57,11.394,011.93,35.062,1028.475
02/03/17,21:48:26.87,1501.203,0000.000,0384.00,11.410,011.93,35.062,1028.470
02/03/17,21:48:28.66,1501.198,0000.000,0383.43,11.412,011.93,35.061,1028.466
02/03/17,21:48:29.80,1501.197,0000.000,0382.86,11.413,011.93,35.063,1028.464
02/03/17,21:48:30.48,1501.195,0000.000,0382.29,11.417,011.93,35.058,1028.457
02/03/17,21:48:31.76,1501.239,0000.000,0381.72,11.427,011.93,35.072,1028.464
02/03/17,21:48:34.43,1501.272,0000.000,0381.15,11.444,011.93,35.061,1028.449
02/03/17,21:48:35.08,1501.304,0000.000,0380.57,11.450,011.93,35.076,1028.458
02/03/17,21:48:35.89,1501.309,0000.000,0380.00,11.458,011.93,35.065,1028.445
02/03/17,21:48:36.79,1501.333,0000.000,0379.43,11.464,011.93,35.077,1028.450
02/03/17,21:48:37.73,1501.353,0000.000,0378.86,11.474,011.93,35.073,1028.443
02/03/17,21:48:39.14,1501.406,0000.000,0378.29,11.490,011.93,35.077,1028.440
02/03/17,21:48:40.25,1501.464,0000.000,0377.72,11.505,011.93,35.092,1028.447
02/03/17,21:48:41.17,1501.485,0000.000,0377.15,11.516,011.93,35.083,1028.435
02/03/17,21:48:42.14,1501.526,0000.000,0376.58,11.531,011.93,35.084,1028.430
02/03/17,21:48:42.96,1501.586,0000.000,0376.01,11.542,011.93,35.111,1028.447
02/03/17,21:48:43.48,1501.649,0000.000,0375.44,11.568,011.93,35.095,1028.427
02/03/17,21:48:45.31,1501.802,0000.000,0374.86,11.614,011.93,35.098,1028.417
02/03/17,21:48:46.00,1501.845,0000.000,0374.29,11.628,011.93,35.102,1028.415
02/03/17,21:48:47.32,1501.924,0000.000,0373.72,11.654,011.93,35.101,1028.407
02/03/17,21:48:48.22,1501.954,0000.000,0373.15,11.665,011.93,35.104,1028.404
02/03/17,21:48:49.41,1502.000,0000.000,0372.58,11.683,011.93,35.096,1028.392
02/03/17,21:48:50.91,1502.127,0000.000,0372.01,11.713,011.93,35.126,1028.407
02/03/17,21:48:52.18,1502.152,0000.000,0371.44,11.730,011.93,35.106,1028.386
02/03/17,21:48:53.20,1502.185,0000.000,0370.87,11.737,011.93,35.120,1028.392
02/03/17,21:48:54.53,1502.297,0000.000,0370.30,11.774,011.93,35.114,1028.378
02/03/17,21:48:55.68,1502.309,0000.000,0369.73,11.781,011.90,35.113,1028.373
02/03/17,21:48:56.50,1502.371,0000.000,0369.15,11.801,011.90,35.114,1028.368
02/03/17,21:48:58.03,1502.380,0000.000,0368.58,11.806,011.93,35.116,1028.366
02/03/17,21:48:59.10,1502.391,0000.000,0368.01,11.811,011.93,35.119,1028.364
02/03/17,21:49:00.34,1502.414,0000.000,0367.44,11.819,011.93,35.125,1028.365
02/03/17,21:49:01.41,1502.548,0000.000,0366.87,11.855,011.90,35.139,1028.366
02/03/17,21:49:01.92,1502.572,0000.000,0366.30,11.866,011.93,35.135,1028.359
02/03/17,21:49:03.87,1502.585,0000.000,0365.73,11.876,011.90,35.126,1028.347
02/03/17,21:49:04.82,1502.585,0000.000,0365.16,11.877,011.90,35.132,1028.349
02/03/17,21:49:06.18,1502.681,0000.000,0364.59,11.898,011.90,35.160,1028.364
02/03/17,21:49:07.17,1502.731,0000.000,0364.02,11.921,011.90,35.143,1028.343
02/03/17,21:49:07.51,1502.745,0000.000,0363.44,11.928,011.90,35.143,1028.340
02/03/17,21:49:08.66,1502.764,0000.000,0362.87,11.940,011.90,35.132,1028.326
02/03/17,21:49:10.83,1502.787,0000.000,0362.19,11.947,011.90,35.140,1028.328
02/03/17,21:49:12.19,1502.808,0000.000,0361.62,11.954,011.90,35.146,1028.329
02/03/17,21:49:12.66,1502.835,0000.000,0361.05,11.960,011.90,35.160,1028.336
02/03/17,21:49:13.85,1502.890,0000.000,0360.48,11.977,011.90,35.165,1028.334
02/03/17,21:49:14.89,1503.016,0000.000,0359.90,12.020,011.90,35.154,1028.314
02/03/17,21:49:16.20,1503.119,0000.000,0359.33,12.057,011.90,35.144,1028.296
02/03/17,21:49:18.58,1503.197,0000.000,0358.76,12.075,011.90,35.164,1028.306
02/03/17,21:49:19.43,1503.245,0000.000,0358.19,12.091,011.90,35.168,1028.304
02/03/17,21:49:20.33,1503.310,0000.000,0357.62,12.107,011.90,35.183,1028.309
02/03/17,21:49:20.80,1503.312,0000.000,0357.05,12.115,011.90,35.173,1028.297
02/03/17,21:49:23.96,1503.392,0000.000,0356.48,12.138,011.90,35.180,1028.296
02/03/17,21:49:25.10,1503.421,0000.000,0355.91,12.149,011.90,35.183,1028.293
02/03/17,21:49:26.21,1503.494,0000.000,0355.34,12.172,011.90,35.186,1028.288
02/03/17,21:49:28.60,1503.522,0000.000,0354.77,12.183,011.90,35.184,1028.282
02/03/17,21:49:32.38,1503.596,0000.000,0354.19,12.209,011.90,35.179,1028.270
02/03/17,21:49:33.41,1503.596,0000.000,0353.62,12.214,011.90,35.175,1028.264
02/03/17,21:49:35.02,1503.598,0000.000,0353.05,12.218,011.90,35.173,1028.259
02/03/17,21:49:36.59,1503.606,0000.000,0352.48,12.220,011.90,35.183,1028.263
02/03/17,21:49:37.32,1503.630,0000.000,0351.91,12.229,011.90,35.185,1028.261
02/03/17,21:49:37.92,1503.705,0000.000,0351.34,12.238,011.90,35.229,1028.291
02/03/17,21:49:38.77,1503.803,0000.000,0350.65,12.279,011.90,35.206,1028.262
02/03/17,21:49:38.86,1503.823,0000.000,0351.22,12.280,011.90,35.211,1028.268
02/03/17,21:49:39.12,1503.878,0000.000,0350.65,12.286,011.90,35.248,1028.293
02/03/17,21:49:40.58,1504.098,0000.000,0350.08,12.370,011.90,35.201,1028.237
02/03/17,21:49:41.73,1504.168,0000.000,0349.51,12.384,011.90,35.228,1028.252
02/03/17,21:49:43.27,1504.291,0000.000,0348.94,12.429,011.90,35.212,1028.229
02/03/17,21:49:43.53,1504.290,0000.000,0348.37,12.430,011.90,35.219,1028.231
02/03/17,21:49:44.55,1504.302,0000.000,0347.80,12.437,011.90,35.214,1028.223
02/03/17,21:49:45.61,1504.315,0000.000,0347.23,12.440,011.90,35.225,1028.228
02/03/17,21:49:46.63,1504.329,0000.000,0346.54,12.446,011.90,35.230,1028.228
02/03/17,21:49:48.33,1504.347,0000.000,0345.97,12.456,011.90,35.222,1028.218
02/03/17,21:49:49.94,1504.360,0000.000,0345.40,12.466,011.90,35.215,1028.208
02/03/17,21:49:50.60,1504.379,0000.000,0344.83,12.468,011.90,35.232,1028.218
02/03/17,21:49:51.79,1504.414,0000.000,0344.26,12.481,011.90,35.232,1028.213
02/03/17,21:49:53.02,1504.443,0000.000,0343.57,12.494,011.90,35.231,1028.206
02/03/17,21:49:54.77,1504.479,0000.000,0342.89,12.506,011.90,35.236,1028.204
02/03/17,21:49:56.20,1504.501,0000.000,0342.32,12.518,011.90,35.229,1028.194
02/03/17,21:49:57.44,1504.521,0000.000,0341.75,12.529,011.90,35.220,1028.183
02/03/17,21:49:58.29,1504.549,0000.000,0341.18,12.536,011.90,35.234,1028.189
02/03/17,21:49:59.61,1504.806,0000.000,0340.60,12.602,011.90,35.271,1028.202
02/03/17,21:50:00.75,1504.868,0000.000,0340.03,12.625,011.90,35.265,1028.190
02/03/17,21:50:02.17,1504.926,0000.000,0339.46,12.646,011.90,35.262,1028.181
02/03/17,21:50:02.85,1504.990,0000.000,0338.89,12.665,011.90,35.273,1028.183
02/03/17,21:50:04.47,1505.095,0000.000,0338.32,12.701,011.90,35.267,1028.168
02/03/17,21:50:05.75,1505.177,0000.000,0337.75,12.727,011.90,35.271,1028.164
02/03/17,21:50:07.03,1505.241,0000.000,0337.18,12.750,011.90,35.267,1028.154
02/03/17,21:50:08.39,1505.291,0000.000,0336.49,12.769,011.90,35.265,1028.145
02/03/17,21:50:10.46,1505.354,0000.000,0335.92,12.786,011.90,35.278,1028.149
02/03/17,21:50:11.76,1505.380,0000.000,0335.35,12.799,011.90,35.272,1028.140
02/03/17,21:50:13.17,1505.435,0000.000,0334.78,12.813,011.90,35.286,1028.145
02/03/17,21:50:14.16,1505.457,0000.000,0334.09,12.823,011.90,35.287,1028.141
02/03/17,21:50:16.41,1505.542,0000.000,0333.41,12.850,011.90,35.290,1028.134
02/03/17,21:50:18.37,1505.605,0000.000,0332.84,12.864,011.88,35.315,1028.148
02/03/17,21:50:19.40,1505.658,0000.000,0332.27,12.887,011.90,35.301,1028.130
02/03/17,21:50:20.08,1505.652,0000.000,0331.70,12.890,011.88,35.293,1028.121
02/03/17,21:50:23.55,1505.656,0000.000,0331.13,12.894,011.88,35.294,1028.118
02/03/17,21:50:24.91,1505.668,0000.000,0330.55,12.899,011.90,35.299,1028.118
02/03/17,21:50:25.64,1505.683,0000.000,0329.98,12.907,011.90,35.298,1028.113
02/03/17,21:50:26.66,1505.712,0000.000,0329.30,12.917,011.90,35.301,1028.111
02/03/17,21:50:28.45,1505.723,0000.000,0328.73,12.924,011.90,35.301,1028.106
02/03/17,21:50:29.43,1505.730,0000.000,0328.16,12.927,011.90,35.306,1028.107
02/03/17,21:50:30.50,1505.757,0000.000,0327.59,12.939,011.88,35.302,1028.099
02/03/17,21:50:31.48,1505.759,0000.000,0327.01,12.941,011.90,35.306,1028.099
02/03/17,21:50:32.92,1505.775,0000.000,0326.44,12.949,011.90,35.306,1028.095
02/03/17,21:50:33.89,1505.768,0000.000,0325.87,12.949,011.90,35.309,1028.095
02/03/17,21:50:35.00,1505.755,0000.000,0325.19,12.950,011.88,35.305,1028.089
02/03/17,21:50:36.28,1505.752,0000.000,0324.62,12.951,011.90,35.306,1028.087
02/03/17,21:50:37.34,1505.759,0000.000,0324.05,12.956,011.90,35.304,1028.081
02/03/17,21:50:39.30,1505.824,0000.000,0323.47,12.971,011.90,35.327,1028.094
02/03/17,21:50:39.99,1505.835,0000.000,0322.90,12.979,011.90,35.320,1028.084
02/03/17,21:50:40.88,1505.830,0000.000,0322.22,12.988,011.88,35.302,1028.065
02/03/17,21:50:42.40,1505.843,0000.000,0321.65,12.996,011.88,35.301,1028.060
02/03/17,21:50:44.18,1505.897,0000.000,0320.96,13.008,011.88,35.320,1028.069
02/03/17,21:50:45.08,1505.949,0000.000,0320.39,13.026,011.88,35.320,1028.063
02/03/17,21:50:45.89,1505.980,0000.000,0319.82,13.035,011.88,35.331,1028.067
02/03/17,21:50:46.79,1505.989,0000.000,0319.13,13.045,011.90,35.318,1028.052
02/03/17,21:50:47.82,1506.089,0000.000,0318.56,13.068,011.88,35.347,1028.067
02/03/17,21:50:48.98,1506.118,0000.000,0317.88,13.083,011.88,35.336,1028.053
02/03/17,21:50:50.51,1506.136,0000.000,0317.31,13.094,011.88,35.332,1028.044
02/03/17,21:50:51.32,1506.206,0000.000,0316.74,13.108,011.88,35.358,1028.059
02/03/17,21:50:52.55,1506.288,0000.000,0316.17,13.141,011.88,35.344,1028.039
02/03/17,21:50:53.57,1506.293,0000.000,0315.59,13.148,011.88,35.335,1028.028
02/03/17,21:50:54.51,1506.320,0000.000,0315.02,13.157,011.88,35.342,1028.030
02/03/17,21:50:55.28,1506.324,0000.000,0314.34,13.161,011.88,35.343,1028.026
02/03/17,21:50:56.81,1506.329,0000.000,0313.77,13.165,011.88,35.342,1028.022
02/03/17,21:50:58.46,1506.337,0000.000,0313.20,13.173,011.88,35.336,1028.013
02/03/17,21:50:59.36,1506.345,0000.000,0312.63,13.175,011.88,35.346,1028.018
02/03/17,21:51:00.27,1506.359,0000.000,0312.05,13.183,011.88,35.344,1028.012
02/03/17,21:51:01.47,1506.406,0000.000,0311.37,13.193,011.88,35.364,1028.023
02/03/17,21:51:02.66,1506.550,0000.000,0310.80,13.238,011.88,35.369,1028.014
02/03/17,21:51:03.73,1506.658,0000.000,0310.23,13.275,011.88,35.364,1028.000
02/03/17,21:51:04.92,1506.714,0000.000,0309.66,13.293,011.88,35.369,1027.997
02/03/17,21:51:06.53,1506.745,0000.000,0308.97,13.311,011.88,35.354,1027.980
02/03/17,21:51:07.51,1506.750,0000.000,0308.29,13.315,011.88,35.356,1027.977
02/03/17,21:51:08.66,1506.765,0000.000,0307.71,13.321,011.88,35.362,1027.978
02/03/17,21:51:09.64,1506.785,0000.000,0307.14,13.326,011.88,35.371,1027.981
02/03/17,21:51:10.97,1506.784,0000.000,0306.57,13.329,011.88,35.371,1027.978
02/03/17,21:51:12.25,1506.774,0000.000,0305.89,13.333,011.88,35.361,1027.967
02/03/17,21:51:13.48,1506.773,0000.000,0305.32,13.334,011.88,35.366,1027.967
02/03/17,21:51:15.01,1506.773,0000.000,0304.75,13.338,011.88,35.364,1027.963
02/03/17,21:51:15.90,1506.782,0000.000,0304.17,13.339,011.88,35.375,1027.969
02/03/17,21:51:16.96,1506.792,0000.000,0303.60,13.345,011.88,35.373,1027.963
02/03/17,21:51:18.25,1506.825,0000.000,0303.03,13.360,011.88,35.369,1027.954
02/03/17,21:51:19.44,1506.849,0000.000,0302.46,13.369,011.88,35.371,1027.951
02/03/17,21:51:20.96,1506.910,0000.000,0301.89,13.392,011.88,35.368,1027.942
02/03/17,21:51:21.96,1506.982,0000.000,0301.32,13.409,011.88,35.388,1027.951
02/03/17,21:51:23.06,1507.047,0000.000,0300.75,13.420,011.88,35.421,1027.972
02/03/17,21:51:23.91,1507.051,0000.000,0300.18,13.435,011.88,35.392,1027.944
02/03/17,21:51:24.60,1507.077,0000.000,0299.61,13.446,011.88,35.390,1027.937
02/03/17,21:51:25.87,1507.092,0000.000,0299.04,13.451,011.88,35.396,1027.939
02/03/17,21:51:27.66,1507.134,0000.000,0298.47,13.468,011.88,35.393,1027.930
02/03/17,21:51:28.64,1507.137,0000.000,0297.89,13.472,011.85,35.393,1027.926
02/03/17,21:51:29.58,1507.137,0000.000,0297.32,13.475,011.85,35.392,1027.923
02/03/17,21:51:30.61,1507.134,0000.000,0296.75,13.476,011.85,35.394,1027.921
02/03/17,21:51:32.91,1507.146,0000.000,0296.18,13.481,011.85,35.398,1027.921
02/03/17,21:51:33.81,1507.122,0000.000,0295.61,13.481,011.85,35.385,1027.908
02/03/17,21:51:34.71,1507.139,0000.000,0295.04,13.483,011.85,35.402,1027.919
02/03/17,21:51:35.56,1507.162,0000.000,0294.47,13.498,011.85,35.390,1027.903
02/03/17,21:51:36.96,1507.299,0000.000,0293.90,13.529,011.85,35.428,1027.924
02/03/17,21:51:38.71,1507.409,0000.000,0293.33,13.566,011.85,35.425,1027.911
02/03/17,21:51:39.48,1507.461,0000.000,0292.76,13.587,011.85,35.420,1027.900
02/03/17,21:51:40.58,1507.476,0000.000,0292.18,13.596,011.85,35.414,1027.891
02/03/17,21:51:41.60,1507.535,0000.000,0291.61,13.613,011.85,35.426,1027.895
02/03/17,21:51:43.02,1507.744,0000.000,0291.04,13.670,011.85,35.454,1027.901
02/03/17,21:51:44.05,1507.862,0000.000,0290.36,13.719,011.85,35.428,1027.868
02/03/17,21:51:45.41,1507.992,0000.000,0289.79,13.749,011.85,35.462,1027.885
02/03/17,21:51:46.56,1508.034,0000.000,0289.22,13.773,011.85,35.440,1027.860
02/03/17,21:51:47.71,1508.050,0000.000,0288.64,13.784,011.85,35.430,1027.847
02/03/17,21:51:49.07,1508.055,0000.000,0288.07,13.788,011.85,35.432,1027.846
02/03/17,21:51:50.26,1508.068,0000.000,0287.50,13.793,011.85,35.438,1027.847
02/03/17,21:51:51.49,1508.115,0000.000,0286.93,13.807,011.85,35.445,1027.847
02/03/17,21:51:52.42,1508.211,0000.000,0286.36,13.834,011.85,35.462,1027.852
02/03/17,21:51:53.64,1508.283,0000.000,0285.79,13.859,011.85,35.460,1027.842
02/03/17,21:51:54.66,1508.329,0000.000,0285.10,13.875,011.85,35.464,1027.839
02/03/17,21:51:56.53,1508.374,0000.000,0284.53,13.897,011.85,35.451,1027.822
02/03/17,21:51:57.67,1508.381,0000.000,0283.96,13.898,011.85,35.462,1027.827
